SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.512479201,21,0,0.101460415,1300.0,1,0,0,0,0.0
0,0.064607522,60,0,0.01019796,3333.0,3,0,0,0,0.0
0,0.117515299,31,0,0.070717386,7833.0,4,0,0,0,0.0
0,0.045155657,35,0,0.24839577699999998,4830.0,6,0,2,0,0.0
0,0.57395585,28,3,0.08634819099999999,5002.0,8,0,0,0,2.0
0,0.36052789399999996,31,0,0.526002719,5883.0,4,0,1,0,1.0
0,0.0,37,0,0.490923441,3800.0,11,0,1,0,1.0
0,0.9999998999999999,56,0,0.326955768,30000.0,17,0,2,0,2.0
1,0.49759104200000004,52,0,0.386674905,9710.0,18,1,1,0,1.0
0,0.160166949,78,0,0.143603133,765.0,2,0,0,0,0.0
1,0.664670659,35,3,0.23707512100000003,3500.0,7,1,0,1,0.0
0,0.051541751,63,0,0.39598214299999995,2239.0,8,0,1,0,0.0
0,0.024866156,87,0,0.002699055,5927.0,4,0,0,0,0.0
0,0.053766897,52,0,0.138503301,16208.0,10,0,1,0,0.0
0,0.02599675,70,0,6.0,,5,0,0,0,0.0
0,0.08238533099999999,47,1,0.509027169,5704.0,12,0,1,0,2.0
0,0.08971988199999999,30,0,0.30566495,3300.0,7,0,2,0,0.0
0,0.165976289,68,0,1735.0,,5,0,1,0,0.0
0,0.065386865,67,0,3.489351065,10000.0,29,0,18,0,0.0
0,0.923519285,70,0,0.497096604,5682.0,8,0,1,0,0.0
0,0.016863137,66,0,0.629650194,1800.0,5,0,1,0,1.0
0,0.958286906,36,4,0.214771364,7500.0,9,0,0,0,0.0
0,0.518582134,49,0,0.260402882,6800.0,13,0,0,0,0.0
0,0.348922503,73,0,0.8384970340000001,4550.0,16,0,2,0,1.0
0,0.062315173,51,0,814.0,,12,0,0,0,0.0
0,0.287133231,55,0,0.087700981,4788.0,17,0,0,0,1.0
0,0.083717279,54,0,0.181665088,9500.0,8,0,1,0,0.0
0,0.073886093,54,1,2662.0,,24,1,5,1,3.0
0,0.105193707,43,0,0.41247545700000005,6620.0,13,0,1,0,2.0
0,0.28975955600000003,38,0,0.748961698,2166.0,9,0,1,0,1.0
0,0.59193105,71,0,0.7448758540000001,6000.0,17,0,2,0,3.0
0,0.037106018,64,0,0.298969072,11833.0,15,0,2,0,1.0
0,0.005912786,50,0,0.24597188899999997,5833.0,5,0,1,0,1.0
0,0.011943428999999998,52,0,2.451097804,500.0,7,0,1,0,2.0
0,0.134606756,56,0,0.210957808,5000.0,2,0,1,0,1.0
0,0.0,22,0,0.0,929.0,2,0,0,0,0.0
0,0.0075996959999999995,94,0,0.000833194,6000.0,3,0,0,0,1.0
0,0.161705045,39,0,0.523744167,3642.0,9,0,1,0,3.0
0,0.7451498190000001,33,0,0.593057851,3024.0,7,0,0,0,0.0
0,0.022869167000000003,60,0,2120.0,,7,0,2,0,0.0
0,0.013923261000000001,59,0,0.537395749,7433.0,6,0,2,0,0.0
0,0.555506019,59,0,0.24876655399999997,3850.0,7,0,0,0,0.0
0,0.10459004599999999,52,0,2116.0,,14,0,2,0,
0,0.290232337,75,3,0.257828542,7791.0,17,0,3,0,0.0
0,0.7986667609999999,46,1,5041.0,,6,0,2,0,2.0
0,0.0,62,0,0.11897637,9690.0,6,0,1,0,1.0
0,0.067491564,53,0,0.06270083900000001,12758.0,6,0,0,0,1.0
0,0.080315914,78,0,75.0,,3,0,0,0,0.0
0,0.029639286,86,0,0.00874036,5834.0,5,0,0,0,1.0
0,0.008952762,59,0,0.095734496,9400.0,11,0,1,0,0.0
0,0.006613274000000001,46,0,0.616021646,12195.0,17,0,7,0,0.0
0,0.02509749,53,0,0.0028889809999999997,2422.0,2,0,0,0,1.0
0,0.149075939,39,0,152.0,,6,0,0,0,0.0
0,0.9999998999999999,51,0,0.006050521999999999,6610.0,0,1,0,0,0.0
0,0.009058646,42,0,0.47782503,3291.0,5,0,1,0,0.0
0,0.016861488,79,0,0.005261773000000001,3800.0,9,0,0,0,0.0
0,0.38326366,54,0,2.362339515,700.0,28,0,1,0,0.0
0,0.240585441,46,3,0.184969172,6000.0,14,0,0,0,0.0
0,0.11695713,43,0,0.412680396,12333.0,18,0,2,0,0.0
0,0.90518435,57,0,0.6318272970000001,8476.0,8,0,2,0,1.0
0,0.571941339,70,0,0.335807601,3367.0,7,0,0,0,0.0
0,0.582225439,48,1,0.261970892,9000.0,16,0,1,0,1.0
0,0.061608,80,0,0.113461538,519.0,4,0,0,0,0.0
0,0.039500153999999996,78,0,0.017551655,4500.0,6,0,0,0,2.0
1,0.9999998999999999,44,2,0.5459183670000001,1959.0,4,2,2,1,2.0
0,0.010029429,74,0,0.134178801,6386.0,12,0,1,0,0.0
0,0.389035478,43,0,0.790563059,5700.0,8,0,2,0,1.0
0,0.015544748,66,0,10.0,,5,0,0,0,0.0
0,0.032074557000000004,57,0,115.0,,7,0,0,0,0.0
1,0.9999998999999999,58,0,0.610111592,4390.0,4,0,2,1,1.0
0,0.011632946000000002,84,0,0.9783110290000001,2166.0,4,0,0,0,0.0
0,0.0,74,0,0.001333111,6000.0,4,0,0,0,0.0
0,0.334872409,38,0,0.785035629,6735.0,13,0,1,0,3.0
0,0.049244838,42,1,0.6499321570000001,3684.0,11,0,1,0,2.0
0,0.9999998999999999,22,0,76.0,,0,0,0,0,0.0
0,0.6067864270000001,21,0,0.004862237,1850.0,2,0,0,0,1.0
0,0.24718235,52,0,0.10368963099999999,10000.0,10,0,1,0,0.0
1,0.294225433,46,0,0.234307299,9000.0,10,0,1,0,0.0
0,0.0015516570000000001,36,0,0.41986456,5758.0,9,0,1,0,0.0
0,0.9999998999999999,62,0,0.481716236,2050.0,1,0,0,0,0.0
0,0.0,59,0,0.153653966,1600.0,8,0,0,0,0.0
0,0.00054943,59,0,0.0,2236.0,4,0,0,0,0.0
0,0.000132323,40,0,0.014097181,3333.0,7,0,0,0,0.0
0,0.009332768,29,1,0.023494126,4000.0,5,0,0,0,0.0
0,0.051719408,63,0,0.42625737399999997,10000.0,6,0,2,0,0.0
1,0.60412637,22,0,0.163047225,2900.0,4,0,0,0,3.0
0,0.098066711,32,0,248.0,1.0,7,0,0,0,4.0
0,0.010099365,74,0,0.197873725,4608.0,11,0,1,0,0.0
0,0.9999998999999999,24,0,0.0,,1,0,0,0,0.0
0,0.980807677,38,0,753.0,0.0,4,0,0,0,4.0
0,0.105899624,57,0,0.607850809,7667.0,11,0,2,0,0.0
0,0.698976723,35,0,0.5893263910000001,6145.0,11,0,1,0,2.0
0,0.304889271,56,0,0.43764059,4000.0,5,0,1,0,0.0
0,0.933226709,26,0,0.010646388,6574.0,1,0,0,0,1.0
0,0.137045419,27,0,2661.0,,9,0,1,0,0.0
1,0.794027886,55,2,0.34157546299999997,7400.0,11,3,1,1,2.0
0,0.137343133,53,0,0.19948081399999998,12326.0,3,0,1,0,2.0
0,0.150876703,39,0,1432.5,1.0,7,0,2,0,3.0
0,0.09457187800000001,78,0,52.0,,3,0,0,0,0.0
0,0.381682175,49,0,2988.0,,9,0,1,0,
0,0.000906406,57,0,0.40355111200000005,5800.0,9,0,2,0,0.0
0,0.615223049,58,0,0.484566104,3433.0,14,0,1,0,0.0
0,0.013386665,51,0,0.509038554,6250.0,16,0,2,0,0.0
0,0.554681861,70,0,1.069498069,4920.0,15,0,2,0,0.0
0,0.002280673,68,0,5.0,,7,0,0,0,
0,0.073477415,61,0,0.788544261,4416.0,18,0,1,0,0.0
0,0.027594481,34,0,0.17984677300000002,7700.0,4,0,1,0,4.0
0,0.0,70,0,492.0,,9,0,1,0,
0,0.027661518,61,0,0.444365091,7000.0,8,0,2,0,0.0
0,0.339176844,50,0,0.36327679799999996,14916.0,19,0,6,0,2.0
0,0.032998900000000005,28,0,0.007248188000000001,4000.0,3,0,0,0,0.0
0,0.0,66,0,0.264904284,5484.0,5,0,2,0,0.0
0,0.032416522,46,0,0.451560092,10383.0,10,0,3,0,2.0
0,0.9983825909999999,67,0,0.28346856,1971.0,7,0,0,0,0.0
0,0.292567833,64,0,2231.0,0.0,5,0,1,0,0.0
1,0.9999998999999999,58,0,0.0,,0,0,0,0,0.0
1,0.026524717000000003,83,0,0.016183986,3521.0,7,0,0,0,0.0
0,0.328319303,63,0,0.160767846,5000.0,9,0,0,0,1.0
0,0.36320233700000004,74,1,0.592212576,3800.0,17,0,1,0,0.0
0,0.054528982000000004,68,0,2790.0,,8,0,2,0,0.0
0,0.137556561,61,0,0.307329463,2755.0,14,0,0,0,1.0
0,0.7332029390000001,50,0,0.481814855,13664.0,17,0,3,0,2.0
0,0.43780705200000003,43,0,0.281863055,7900.0,6,0,1,0,3.0
0,0.725164767,55,0,0.5387178979999999,5100.0,13,0,1,0,0.0
0,0.0,41,0,0.222902922,4243.0,6,0,1,0,2.0
0,0.06684334900000001,57,1,1582.0,,17,0,2,1,5.0
0,0.108113765,64,0,0.555379095,17000.0,10,0,3,0,0.0
0,0.601139886,36,0,0.43754554700000003,6860.0,6,0,1,0,2.0
1,0.644875176,44,1,0.333610995,2400.0,12,0,0,0,0.0
0,0.0,73,0,0.429819915,3775.0,4,0,1,0,0.0
0,0.092190781,60,0,0.550979608,2500.0,3,0,1,0,0.0
0,0.49450036700000005,70,0,0.534966067,10166.0,13,0,7,0,0.0
0,0.35673651100000003,36,0,0.192255619,3692.0,4,0,0,0,0.0
0,0.028794241,80,0,0.276861569,2000.0,4,0,1,0,0.0
0,0.8607385009999999,46,0,0.203301063,6300.0,5,1,0,0,1.0
0,0.123644701,52,0,0.493969127,16000.0,12,0,4,0,4.0
0,0.021331911000000002,37,0,0.303724098,6900.0,5,0,4,0,1.0
0,0.7009732040000001,63,0,0.32131381600000003,2800.0,7,0,0,0,1.0
0,0.01884252,67,0,0.177477815,8000.0,24,0,2,0,0.0
0,0.012969435,66,0,0.002017628,9416.0,6,0,0,0,0.0
0,0.40907080700000004,51,0,0.274652379,7838.0,11,0,1,0,1.0
0,0.880449083,81,1,0.271909364,3000.0,2,1,0,1,0.0
0,0.004075459,26,0,0.526841448,800.0,11,0,0,0,0.0
0,0.048830238,69,0,2100.0,,16,0,2,0,1.0
0,0.00592843,80,0,7.0,,6,0,0,0,
0,0.015021576000000002,61,0,0.083583283,5000.0,15,0,0,0,1.0
0,0.15036348900000002,74,0,0.34359202299999997,18000.0,22,0,1,0,0.0
0,0.806271745,44,0,0.23936309100000003,7661.0,12,0,0,0,0.0
0,0.002631524,43,0,0.13373827800000002,9383.0,4,0,2,0,1.0
0,0.245584782,54,0,0.377263918,14962.0,20,0,2,0,1.0
0,0.317583054,64,0,0.9065233690000001,4000.0,14,0,1,0,0.0
0,0.0065477059999999995,59,0,3570.0,,11,0,2,0,0.0
0,0.019407904,49,0,0.362769026,4506.0,6,0,1,0,2.0
0,0.257639023,46,0,0.620673743,6500.0,14,0,2,0,3.0
0,0.427217245,55,0,0.138715179,3517.0,5,0,0,0,0.0
0,0.0,30,0,1.153692615,500.0,9,0,0,0,0.0
0,0.279988086,25,0,231.0,,2,0,0,0,
0,0.186847675,65,0,0.199594438,3451.0,7,0,0,0,0.0
1,0.9999998999999999,43,0,0.173076923,3691.0,1,5,0,1,0.0
0,0.124103508,59,0,0.184387618,5200.0,6,0,0,0,1.0
0,0.9999998999999999,32,0,0.6894254790000001,1200.0,3,0,1,0,1.0
0,0.022683582999999997,51,0,0.26432593600000004,3018.0,4,0,1,0,3.0
0,0.671665774,54,4,0.32579603100000004,6500.0,3,0,1,0,1.0
0,0.018740047,49,0,0.359970002,12000.0,6,0,1,0,2.0
0,0.466997893,71,0,0.36213517700000003,7811.0,9,0,1,0,0.0
0,0.8412558920000001,69,0,0.557415283,7288.0,14,0,1,0,1.0
0,0.016919385,68,0,0.329206742,10500.0,19,0,4,1,0.0
0,0.04389248900000001,56,0,0.060889359000000004,12300.0,10,0,0,0,0.0
0,0.02539873,55,0,0.2432027,5332.0,3,0,1,0,0.0
0,0.008232404,42,0,0.35030718299999997,8463.0,12,0,2,0,0.0
0,0.942327072,63,0,0.667026444,7411.0,17,0,1,0,1.0
0,0.24857337300000001,48,0,0.17758579300000002,4166.0,11,0,1,0,0.0
0,0.312929775,55,0,0.645435456,10000.0,21,0,3,0,1.0
0,0.111377768,53,0,0.236796655,11000.0,5,0,1,0,2.0
0,0.316683317,24,0,274.0,,1,0,0,0,0.0
0,0.9999998999999999,24,0,0.0,,1,0,0,0,0.0
0,0.266736501,43,0,816.0,,6,0,1,0,1.0
0,0.217763837,54,0,807.0,,7,0,1,0,0.0
0,0.01062625,45,0,1649.0,,5,0,1,0,0.0
0,0.122808414,65,0,0.152782884,13600.0,4,0,1,0,0.0
0,0.076880343,56,0,0.33453138,3616.0,10,0,1,0,2.0
1,0.9112929240000001,72,1,0.398299079,5643.0,14,0,2,1,0.0
0,0.23148071,55,0,0.684239888,3584.0,11,0,1,0,2.0
0,0.0,48,0,0.446547587,3750.0,8,0,3,0,0.0
0,0.500350606,70,0,0.64455924,6000.0,14,0,2,0,0.0
0,0.137463543,43,0,0.371682665,7083.0,5,0,1,0,2.0
0,0.589632784,38,0,0.13356488800000002,6333.0,4,0,0,0,3.0
0,0.053919634,47,0,0.344265764,4725.0,6,0,2,0,3.0
0,0.035777115,64,0,0.012978443000000001,9091.0,16,0,0,0,0.0
0,0.05114087900000001,32,0,0.136183417,5800.0,14,0,0,0,0.0
0,0.464918845,42,0,0.408140351,7124.0,9,0,1,0,0.0
0,0.04795162,35,0,0.169474493,16916.0,12,0,3,0,0.0
0,0.101977338,25,1,0.005498625,4000.0,3,0,0,0,0.0
0,0.08428587900000001,41,0,5850.0,,9,0,2,0,2.0
0,0.494789005,43,0,1.9025755880000002,7143.0,12,0,7,0,2.0
0,0.263824722,45,0,0.358156366,10500.0,9,0,3,0,4.0
1,0.39191003700000004,52,0,0.559863448,4100.0,6,0,1,0,3.0
0,0.079182646,39,0,0.340131974,5000.0,27,0,2,0,1.0
0,0.296525124,64,0,0.585913127,8333.0,6,0,2,0,1.0
0,0.014776126,66,0,0.10536001800000001,4346.0,9,0,2,0,0.0
1,0.9545234640000001,55,0,0.15198830900000002,13000.0,6,1,0,0,1.0
0,0.018651788,67,0,0.28376116100000004,7167.0,9,0,1,0,2.0
0,0.47752827,73,0,1.170651818,3052.0,29,0,2,0,0.0
0,0.40498904700000005,26,0,0.207767603,3166.0,9,0,0,0,1.0
0,0.513628304,71,2,392.0,0.0,8,0,0,0,0.0
0,0.06973100900000001,55,0,0.327367263,10000.0,7,0,1,0,0.0
0,0.0,27,0,2.0079365080000002,251.0,3,0,0,0,1.0
0,0.66001283,40,2,0.113179449,6714.0,11,1,0,1,0.0
0,0.36725392799999995,39,1,0.34038522299999996,3166.0,9,0,1,0,2.0
0,0.0,35,0,0.009137636,1750.0,6,0,0,0,0.0
0,0.11941791,48,0,2196.0,,5,0,1,0,0.0
0,0.076579066,78,0,440.0,,4,0,0,0,0.0
0,0.240829047,56,0,0.215378462,10000.0,19,0,0,0,0.0
0,0.24775121600000002,49,1,1848.0,,11,0,1,0,0.0
0,0.035273167,43,0,3251.0,,13,0,2,1,3.0
0,0.349776947,63,0,0.668812171,3417.0,8,0,1,0,0.0
0,0.20593083399999998,49,0,0.196870772,17000.0,21,0,2,0,1.0
0,0.00047894800000000004,54,0,0.788035327,6000.0,13,0,2,0,0.0
0,0.0034507709999999996,50,0,0.164823862,11666.0,10,0,2,0,0.0
1,0.962375073,30,1,0.066896928,5500.0,2,0,0,0,3.0
0,0.10497321,48,1,0.233943481,6227.0,8,0,2,0,2.0
0,0.06594742099999999,67,0,0.228514324,1500.0,9,0,0,0,0.0
0,0.11991680199999999,48,0,0.438728064,6666.0,10,0,2,0,2.0
0,0.004679427,42,0,0.56228793,2062.0,13,0,1,0,0.0
0,0.0,78,0,0.001142748,10500.0,1,0,0,0,0.0
0,0.062025345,58,0,0.236634265,6583.0,7,0,2,0,0.0
0,0.021823544,39,0,0.125514645,8500.0,10,0,0,1,2.0
0,0.9999998999999999,44,0,10.0,,0,0,0,0,0.0
0,0.022767479,63,0,0.0119976,1666.0,5,0,0,0,0.0
0,0.8731448209999999,55,0,0.26102224,5125.0,5,0,0,0,0.0
1,0.270057665,74,1,0.524914005,10174.0,10,0,2,0,0.0
0,0.10434478300000001,43,0,0.413635498,5250.0,6,0,2,0,0.0
0,0.058660149,23,0,0.059100265,3400.0,5,0,0,0,0.0
1,0.520696491,58,0,1.092363055,2500.0,13,0,0,0,0.0
0,0.116681608,35,0,0.852171826,8333.0,11,0,4,0,1.0
0,0.033724207,85,0,12.0,,5,0,0,0,0.0
0,0.735484227,30,0,812.0,,4,0,1,0,0.0
0,0.9999998999999999,45,0,703.0,,6,2,0,0,0.0
0,0.28354329100000003,49,0,1.2823588209999999,2000.0,9,0,2,0,2.0
1,0.912175649,59,0,13.0,,1,0,0,0,4.0
0,0.146277356,27,0,0.30285477899999996,2416.0,5,0,0,0,0.0
0,0.076280266,45,0,0.433718324,5800.0,6,0,2,0,2.0
0,0.54691406,67,0,2969.0,,6,0,2,0,0.0
0,0.884577763,39,0,0.8506385340000001,1800.0,4,1,0,0,0.0
0,0.063808512,56,0,0.0024997920000000002,12000.0,3,0,0,0,0.0
0,0.491051645,52,0,0.503942407,5833.0,9,0,2,0,1.0
0,0.116687105,48,0,0.26777983899999996,4850.0,6,0,0,0,0.0
0,0.063715009,60,0,0.008063395,7192.0,3,0,0,0,0.0
0,0.10776024199999999,72,0,0.160892075,12554.0,10,0,1,0,0.0
0,0.447310538,34,0,0.13712168,6475.0,3,0,0,0,3.0
0,0.658577328,64,0,0.450033356,7494.0,14,0,1,0,1.0
0,0.17569874600000002,55,0,0.013272705,8136.0,2,0,0,0,0.0
1,0.9973138340000001,50,0,0.51169766,5000.0,8,0,1,1,1.0
1,0.9999998999999999,79,0,0.0,,0,2,0,1,0.0
0,0.014880067,44,0,0.123664749,2433.0,4,0,0,0,0.0
0,0.021293283,64,0,0.080934788,11638.0,3,0,1,0,1.0
0,0.9999998999999999,36,0,47.0,,0,1,0,0,0.0
0,0.043246865,43,0,0.39133808,58000.0,17,0,5,0,0.0
0,0.034320425,70,0,0.134773045,5000.0,10,0,1,0,0.0
0,0.028544313999999998,60,0,0.36528972200000004,7092.0,15,0,3,0,0.0
0,0.12133596099999999,69,0,0.196436332,2300.0,10,0,0,0,0.0
0,0.145742021,43,0,0.812080537,3426.0,8,0,2,0,3.0
0,0.043365645999999994,46,1,2707.0,,10,0,2,0,1.0
0,0.9999998999999999,55,0,0.00023073400000000002,4333.0,0,0,0,0,0.0
0,0.237564313,64,0,3819.0,,17,0,1,0,1.0
0,0.9739477670000001,31,0,0.548359052,4600.0,11,0,2,0,2.0
0,0.005122783,42,0,1608.0,,14,0,1,0,1.0
0,0.004879805,53,0,0.001043115,2875.0,3,0,0,0,3.0
0,0.174619091,57,0,0.31069926800000003,6420.0,14,0,1,0,0.0
0,0.007268951,82,0,0.108859444,3848.0,7,0,1,0,0.0
0,0.127858143,48,0,109.0,,4,0,0,0,0.0
0,0.976891827,80,0,4391.0,,20,0,1,0,0.0
0,0.073465034,55,0,0.634474685,13667.0,11,0,1,0,1.0
0,0.035893376,77,0,253.0,,7,0,0,0,0.0
0,0.673823692,32,0,1.436249285,1748.0,8,0,1,0,2.0
0,0.0,60,0,63.0,,4,0,0,0,
0,0.216690053,61,3,0.561954625,3437.0,11,1,1,0,0.0
0,0.114307239,39,0,1751.0,,5,0,1,0,0.0
0,0.0,73,0,0.19790148600000002,3430.0,11,0,0,0,0.0
0,0.043164269000000005,55,0,23.0,,2,0,0,0,0.0
0,0.030249055,50,0,0.198742836,10817.0,5,0,1,0,2.0
0,0.006428189,30,0,0.468850541,6837.0,5,0,2,0,0.0
0,0.02614257,64,1,0.38306854799999995,9000.0,15,0,1,0,0.0
0,0.9795034159999999,48,0,0.32395531699999996,7250.0,10,0,2,0,3.0
0,0.669986153,60,0,0.509724514,20000.0,23,0,2,0,1.0
0,0.076877116,33,0,424.0,,6,0,0,0,0.0
0,0.810243651,44,1,0.16909454399999999,3500.0,5,0,0,0,1.0
0,0.061595894000000005,51,0,27.0,,4,0,0,0,0.0
0,0.104055161,60,0,1856.0,,9,0,2,0,0.0
0,0.095952785,56,0,0.242920258,13806.0,6,0,2,0,0.0
0,0.252659729,28,0,0.07526178,4583.0,9,0,0,0,0.0
0,9.300000000000001e-05,45,0,0.0,7000.0,1,0,0,0,3.0
0,0.01775785,72,0,0.0043134440000000005,8345.0,5,0,0,0,0.0
0,0.049398353,48,0,0.317775724,12983.0,8,0,1,0,2.0
0,0.021316311,40,0,2070.0,0.0,6,0,1,0,0.0
0,0.126380112,40,0,2745.0,,5,0,1,1,0.0
0,0.19876004100000003,59,0,0.24101169,13600.0,7,0,2,0,3.0
0,0.0,60,0,0.0,,1,0,0,0,
0,0.00478448,63,0,1223.0,,17,0,2,0,0.0
0,0.10005555199999999,47,0,0.339104987,8200.0,12,0,2,0,1.0
0,0.037966296000000004,70,0,0.8122969259999999,4000.0,9,0,2,0,0.0
0,0.007604218,72,0,12.0,,9,0,0,0,0.0
0,0.266958646,33,0,0.315372865,7200.0,10,0,1,0,2.0
0,0.0,47,1,0.42689530700000006,3323.0,7,0,1,0,2.0
0,0.238896115,40,0,0.732658418,8000.0,13,0,2,0,2.0
0,0.9772528429999999,58,0,234.0,,1,0,0,0,0.0
0,0.038592282,56,0,0.233554617,3313.0,6,0,0,0,1.0
0,0.031532633,74,0,47.0,,4,0,0,0,
1,0.7294077309999999,30,3,0.960929088,6500.0,13,0,2,1,1.0
0,0.98150515,39,0,0.22745782399999998,1718.0,3,0,0,0,2.0
0,0.032126353999999996,48,0,0.020280811,1922.0,2,0,0,0,0.0
0,0.73714092,35,2,0.360292536,4648.0,7,0,1,0,1.0
0,0.123995724,65,0,0.259553831,5154.0,5,0,1,0,0.0
1,0.822188136,41,1,0.809632107,7474.0,16,0,3,0,3.0
0,0.043006837,67,0,2206.0,,13,0,1,0,0.0
0,0.722901795,74,0,0.505653225,15300.0,24,0,3,0,1.0
0,0.23629809300000001,56,0,0.229969633,8561.0,12,0,2,0,1.0
0,0.25850966,69,0,1990.0,,5,0,2,0,2.0
0,0.545030331,48,0,0.7389469009999999,4500.0,6,0,3,0,0.0
0,0.010201648,89,0,0.003901487,4100.0,5,0,0,0,0.0
0,0.46559399799999995,48,0,0.168905527,4540.0,16,0,0,0,0.0
0,0.999672775,38,4,0.165106791,8333.0,5,1,0,0,3.0
0,0.0,31,0,0.087915319,3400.0,13,0,0,0,1.0
0,0.062317980999999995,69,0,74.0,,7,0,0,0,0.0
0,0.780958897,28,0,0.367053179,2500.0,5,0,0,0,0.0
0,0.0,95,0,0.0,,5,0,0,0,0.0
0,0.025593285,45,0,0.335381522,8950.0,10,0,1,0,2.0
0,0.001856878,45,0,0.24609713800000002,4611.0,2,0,1,0,0.0
0,0.02948292,51,0,0.199571472,9800.0,5,0,1,0,0.0
0,0.27655387,62,0,0.507305577,6364.0,15,0,2,0,1.0
0,0.208081426,50,0,0.500293945,1700.0,7,0,0,0,0.0
0,0.9258530970000001,42,0,0.51376,6249.0,6,0,2,0,4.0
0,0.49936375200000005,75,0,0.094457199,3048.0,5,0,0,0,0.0
0,0.0007417480000000001,43,0,4283.0,,12,0,2,0,2.0
0,0.309822577,41,0,0.35011205,5800.0,10,0,1,0,1.0
0,0.062354045,43,0,0.47013926100000003,7467.0,7,0,2,0,0.0
0,0.0,85,0,0.0,,6,0,0,0,0.0
0,0.37019149,27,1,0.16563906,6000.0,7,0,0,0,2.0
0,0.025831793999999998,63,0,0.017048795,1700.0,4,0,0,0,0.0
0,0.019376663,68,0,1277.0,,12,0,1,0,
0,0.073844801,39,0,3503.0,,8,0,1,0,0.0
0,0.157254857,33,0,0.314844374,2505.0,2,0,0,0,0.0
0,0.097043249,48,0,0.348434453,8718.0,6,0,1,0,4.0
0,0.9999998999999999,36,1,0.189595738,3190.0,2,1,0,0,0.0
0,0.880874608,53,0,0.752335085,6851.0,8,0,3,0,2.0
1,0.727943033,42,0,0.136517999,8833.0,13,0,0,0,2.0
1,0.450868765,51,0,0.182188015,27284.0,9,1,2,0,1.0
0,0.0,70,0,0.32748877,6900.0,4,0,1,0,1.0
1,0.36977058,48,0,0.190155739,5200.0,9,0,0,0,2.0
0,0.0,70,0,0.07493767400000001,6818.0,9,0,0,0,0.0
0,0.301256738,33,0,0.403812825,7500.0,11,0,1,0,2.0
0,0.008473858,24,0,0.0011757789999999998,1700.0,3,0,0,0,0.0
0,0.04051906,69,0,0.020489755,2000.0,6,0,0,0,0.0
0,0.23099392100000002,38,0,0.31735723899999996,14166.0,9,0,2,0,8.0
0,0.327295097,59,0,0.320075547,9000.0,11,0,2,0,2.0
0,0.257481525,33,0,0.598100475,4000.0,13,0,1,0,0.0
0,0.202420955,40,0,0.23472739199999998,13700.0,8,0,2,0,0.0
0,0.226729903,63,0,0.262632285,6708.0,23,0,2,0,1.0
1,0.24145656899999998,37,1,0.808063979,3000.0,12,0,1,0,2.0
1,0.578177728,25,0,0.590720483,2650.0,11,0,1,0,1.0
0,0.9999998999999999,24,0,249.0,,1,0,0,0,0.0
0,0.76185226,43,0,0.7660779740000001,3000.0,5,0,1,0,0.0
0,0.102817412,48,0,0.028996375,8000.0,6,0,0,0,1.0
0,0.576351207,65,0,0.301519757,6579.0,9,0,1,0,1.0
0,0.254492047,51,0,0.602153294,3900.0,5,0,1,0,0.0
0,0.295778916,30,0,292.0,,3,0,0,0,0.0
0,0.620004524,57,0,0.632508251,6059.0,9,0,2,0,0.0
1,0.191473518,53,0,0.7263728490000001,4242.0,12,0,2,0,0.0
1,0.9212827990000001,22,0,1141.0,,14,0,0,0,0.0
0,0.035666597,69,1,0.282239254,3000.0,10,0,0,0,0.0
0,0.8329104909999999,54,0,0.37875866,14000.0,10,0,2,0,3.0
0,0.21027481899999997,62,0,0.29728747899999997,8257.0,12,0,2,0,0.0
0,0.090119368,29,0,1501.0,,9,0,1,0,0.0
0,0.0,45,0,0.0,5000.0,4,0,0,0,0.0
0,0.028754917,60,0,0.197020088,15033.0,3,0,1,0,0.0
0,0.0,49,0,0.041894737,4749.0,4,0,0,0,1.0
0,0.075188278,62,0,0.604855987,4200.0,30,0,2,0,0.0
0,0.5004249789999999,38,0,0.36625134600000003,6500.0,7,0,1,0,2.0
0,0.9101796409999999,77,2,13.0,,2,0,0,0,0.0
0,0.018280515,91,0,39.0,0.0,7,0,0,0,0.0
0,0.027884389,52,0,0.520973462,8176.0,5,0,2,0,0.0
0,0.8433942529999999,49,0,0.530523474,6666.0,7,0,1,0,1.0
0,0.121762915,51,0,0.34093321600000004,21666.0,14,0,3,0,2.0
1,0.6497133620000001,34,0,0.37170652600000004,7400.0,15,0,1,0,0.0
0,0.12052884,59,0,0.341663692,2800.0,11,0,0,0,0.0
0,0.037063581,47,0,0.29308276699999997,2500.0,4,0,1,0,0.0
0,7.25e-05,69,0,0.379888268,3400.0,13,0,1,0,0.0
0,0.31218212,46,0,0.551011134,4400.0,17,0,1,0,0.0
0,0.09805155800000001,71,0,1199.0,,8,0,0,0,0.0
0,0.041843515,34,0,0.009331778,6000.0,4,0,0,0,0.0
1,0.8926741029999999,41,1,0.372704022,4300.0,8,0,0,4,4.0
0,0.415073116,44,0,0.17094301899999997,3000.0,4,0,0,0,2.0
0,0.0,39,0,1131.0,,5,0,2,0,0.0
0,0.81272909,40,1,0.023140213,5833.0,3,0,0,0,0.0
